##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	D_R1.fastq
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	148524
Sequences flagged as poor quality	0
Sequence length	151
%GC	61
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	36.376646198594166	37.0	37.0	37.0	37.0	37.0
2	36.44420430368156	37.0	37.0	37.0	37.0	37.0
3	36.44666181896528	37.0	37.0	37.0	37.0	37.0
4	36.483787132046	37.0	37.0	37.0	37.0	37.0
5	36.491947429371685	37.0	37.0	37.0	37.0	37.0
6	36.49019013762086	37.0	37.0	37.0	37.0	37.0
7	36.49447900675985	37.0	37.0	37.0	37.0	37.0
8	36.515647302792814	37.0	37.0	37.0	37.0	37.0
9	36.49796665858717	37.0	37.0	37.0	37.0	37.0
10-14	36.49808785112171	37.0	37.0	37.0	37.0	37.0
15-19	36.466742075354816	37.0	37.0	37.0	37.0	37.0
20-24	36.44444803533436	37.0	37.0	37.0	37.0	37.0
25-29	36.39033422207858	37.0	37.0	37.0	37.0	37.0
30-34	36.37743125690124	37.0	37.0	37.0	37.0	37.0
35-39	36.34507285017909	37.0	37.0	37.0	37.0	37.0
40-44	36.32749454633595	37.0	37.0	37.0	37.0	37.0
45-49	36.2871482050039	37.0	37.0	37.0	37.0	37.0
50-54	36.251298106703295	37.0	37.0	37.0	37.0	37.0
55-59	36.21943120303789	37.0	37.0	37.0	37.0	37.0
60-64	36.19460289246183	37.0	37.0	37.0	37.0	37.0
65-69	36.158290915946246	37.0	37.0	37.0	37.0	37.0
70-74	36.123567908216856	37.0	37.0	37.0	37.0	37.0
75-79	36.04685572702055	37.0	37.0	37.0	37.0	37.0
80-84	36.02597156015189	37.0	37.0	37.0	37.0	37.0
85-89	36.022407153052704	37.0	37.0	37.0	37.0	37.0
90-94	35.974825617408634	37.0	37.0	37.0	37.0	37.0
95-99	35.94401443537744	37.0	37.0	37.0	37.0	37.0
100-104	35.89831677035362	37.0	37.0	37.0	37.0	37.0
105-109	35.88387869973876	37.0	37.0	37.0	37.0	37.0
110-114	35.827341035792195	37.0	37.0	37.0	37.0	37.0
115-119	35.773141041178526	37.0	37.0	37.0	37.0	37.0
120-124	35.689558589857526	37.0	37.0	37.0	37.0	37.0
125-129	35.663881931539684	37.0	37.0	37.0	37.0	37.0
130-134	35.58969459481296	37.0	37.0	37.0	37.0	37.0
135-139	35.523031967897445	37.0	37.0	37.0	37.0	37.0
140-144	35.42693436750963	37.0	37.0	37.0	37.0	37.0
145-149	35.28342894077725	37.0	37.0	37.0	37.0	37.0
150-151	34.82295117287442	37.0	37.0	37.0	31.0	37.0
>>END_MODULE
>>Per tile sequence quality	warn
#Tile	Base	Mean
1451	20-24	-0.0925601496959132
1451	25-29	-0.026526622539890354
1451	30-34	-0.045392421797195937
1451	35-39	0.11887689007125601
1451	40-44	0.5406671951156312
1451	45-49	0.0773955149260317
1451	50-54	0.4766311836776822
1451	55-59	0.6307876426274106
1451	60-64	0.4204825428009613
1451	65-69	0.5645190639246778
1451	70-74	0.36084789227113845
1451	75-79	0.44334911501522356
1451	80-84	0.322345257711774
1451	85-89	0.8194891458411817
1451	90-94	-0.23629151595726938
1451	95-99	0.024664982561766635
1451	100-104	-0.5580877522974177
1451	105-109	0.3324801992691917
1451	110-114	0.4078205432866966
1451	115-119	-0.6740760066133475
1451	120-124	0.5469480463655216
1451	125-129	0.5071721878706512
1451	130-134	0.12029710494768153
1451	135-139	0.3053813019324423
1451	140-144	-0.0029917653582387516
1451	145-149	0.06697378065562276
1451	150-151	1.5530517268809376
1452	1	-2.4412117697694384
1452	2	0.5532032858675748
1452	3	0.5421008213433964
1452	4	0.5013478589444063
1452	5	0.5073303988407787
1452	6	-1.746684618056527
1452	7	-0.8574539415644722
1452	8	-0.21863955986814432
1452	9	-1.022623151938923
1452	10-14	-0.09799534906858298
1452	15-19	-0.6763017676965148
1452	20-24	-1.0760895614606127
1452	25-29	-0.6065266225398958
1452	30-34	-0.5818630100324853
1452	35-39	-1.0046525216934512
1452	40-44	-0.5158033931196613
1452	45-49	-0.926133896838671
1452	50-54	-0.9304276398517288
1452	55-59	-0.7550947103137773
1452	60-64	-1.3171645160225722
1452	65-69	-0.21077505372237937
1452	70-74	-1.0685638724347442
1452	75-79	-1.029592061455368
1452	80-84	-0.8223606246411705
1452	85-89	-0.8722755600411745
1452	90-94	-0.17276210419256444
1452	95-99	0.1540767472676592
1452	100-104	0.18779460064376252
1452	105-109	-0.24869627131904082
1452	110-114	-0.032179456713301136
1452	115-119	-0.15878188896628842
1452	120-124	-0.5012872477521313
1452	125-129	-0.9481219297764127
1452	130-134	0.06265004612416192
1452	135-139	-0.31932458042049916
1452	140-144	0.10171411699470667
1452	145-149	-0.19890857228554637
1452	150-151	0.7324634915868202
1453	1	-1.282388240357669
1453	2	-0.646796714132428
1453	3	0.5421008213433964
1453	4	0.5013478589444063
1453	5	-0.09266960115922274
1453	6	-0.1113905004094704
1453	7	0.5543107643178828
1453	8	0.48724279307302965
1453	9	0.506788612766961
1453	10-14	-0.009760054950938013
1453	15-19	0.16369823230348857
1453	20-24	-0.21256014969591774
1453	25-29	-0.006526622539894333
1453	30-34	-0.02539242179719281
1453	35-39	-0.5211231099287446
1453	40-44	-0.5793328048843662
1453	45-49	0.0773955149260317
1453	50-54	-0.023368816322317798
1453	55-59	0.010787642627406058
1453	60-64	0.1604825428009562
1453	65-69	-0.05548093607532678
1453	70-74	0.3408478922711424
1453	75-79	0.9233491150152204
1453	80-84	0.822345257711774
1453	85-89	-0.060510854158827954
1453	90-94	0.5037084840427255
1453	95-99	0.2646649825617615
1453	100-104	0.841912247702588
1453	105-109	0.5924801992691968
1453	110-114	-0.2521794567133
1453	115-119	0.8459239933866485
1453	120-124	0.026948046365518508
1453	125-129	0.9071721878706498
1453	130-134	2.971049476911958E-4
1453	135-139	-0.05461869806755715
1453	140-144	1.0570082346417564
1453	145-149	0.4469737806556253
1453	150-151	0.653051726880939
1454	1	-0.04905490702433468
1454	2	0.5532032858675748
1454	3	0.5421008213433964
1454	4	-0.9430965855000366
1454	5	0.5073303988407787
1454	6	0.488609499590531
1454	7	0.5543107643178828
1454	8	-0.17942387359363465
1454	9	0.506788612766961
1454	10-14	0.06801772282683771
1454	15-19	0.39036489897015514
1454	20-24	0.1252176280818631
1454	25-29	0.46014004412677423
1454	30-34	0.4612742448694718
1454	35-39	-0.047789776595408284
1454	40-44	-0.4504439159954785
1454	45-49	0.27517329270381197
1454	50-54	0.7166311836776771
1454	55-59	0.3285654204051838
1454	60-64	0.8004825428009568
1454	65-69	0.8245190639246829
1454	70-74	0.5941812256044727
1454	75-79	0.634460226126329
1454	80-84	0.38678970215621433
1454	85-89	0.6728224791745134
1454	90-94	0.8703751507093926
1454	95-99	0.6246649825617681
1454	100-104	0.94857891436925
1454	105-109	0.5591468659358654
1454	110-114	0.7678205432867031
1454	115-119	0.5170351044977579
1454	120-124	0.7313924908099594
1454	125-129	0.7093944100928695
1454	130-134	0.38029710494768665
1454	135-139	0.7564924130435529
1454	140-144	0.003674901308421852
1454	145-149	1.418084891766732
1454	150-151	-0.24139271756350666
1455	1	-1.4934993514687847
1455	2	-0.11346338079908946
1455	3	-0.12456584532326787
1455	4	0.5013478589444063
1455	5	-0.1593362678258856
1455	6	0.488609499590531
1455	7	-0.11235590234878146
1455	8	0.48724279307302965
1455	9	-0.9376558316774819
1455	10-14	0.22357327838239627
1455	15-19	0.39036489897015514
1455	20-24	0.5474398503040874
1455	25-29	0.1934733774601085
1455	30-34	0.19460757820281316
1455	35-39	0.48554355673792315
1455	40-44	0.5273338617822958
1455	45-49	0.5640621815927034
1455	50-54	0.5832978503443442
1455	55-59	0.03967653151629946
1455	60-64	0.8004825428009568
1455	65-69	-0.13103649163087283
1455	70-74	0.3052923367155813
1455	75-79	0.10112689279300469
1455	80-84	0.5201230354895472
1455	85-89	0.4061558125078477
1455	90-94	0.4259307062649498
1455	95-99	0.35799831589510234
1455	100-104	0.25969002548036
1455	105-109	0.24803575482475537
1455	110-114	0.7678205432867031
1455	115-119	0.6725906600533165
1455	120-124	0.042503601921076495
1455	125-129	0.30939441009287094
1455	130-134	0.42474154939213804
1455	135-139	-0.5101742536231129
1455	140-144	-0.28521398758045535
1455	145-149	0.1736404473222919
1455	150-151	0.8141628379920505
1456	1	-1.0073882403576704
1456	2	-1.0717967141324252
1456	3	-1.8328991786566036
1456	4	-0.9986521410555937
1456	5	-1.1176696011592213
1456	6	-0.261390500409469
1456	7	-1.0706892356821172
1456	8	0.48724279307302965
1456	9	-0.993211387233039
1456	10-14	-0.1597600549509366
1456	15-19	-0.9263017676965148
1456	20-24	-0.07756014969591263
1456	25-29	-0.8315266225398901
1456	30-34	-0.6553924217971954
1456	35-39	-1.7811231099287426
1456	40-44	-0.2643328048843685
1456	45-49	-0.22760448507396092
1456	50-54	-0.38336881632232434
1456	55-59	-0.999212357372592
1456	60-64	-0.1245174571990404
1456	65-69	-0.9004809360753185
1456	70-74	-1.2141521077288644
1456	75-79	0.29834911501522043
1456	80-84	-0.15765474228822995
1456	85-89	-0.01051085415882369
1456	90-94	-2.1712915159572717
1456	95-99	-0.37533501743823194
1456	100-104	-0.49308775229741997
1456	105-109	-0.6575198007308032
1456	110-114	-1.0071794567132955
1456	115-119	0.43092399338664933
1456	120-124	-0.26305195363448064
1456	125-129	-0.9378278121293562
1456	130-134	-0.8447028950523148
1456	135-139	-0.7796186980675586
1456	140-144	-0.4879917653582382
1456	145-149	-0.16802621934437667
1456	150-151	-2.109448273119064
1457	1	0.6176117596423296
1457	2	0.5532032858675748
1457	3	0.5421008213433964
1457	4	0.5013478589444063
1457	5	-0.24266960115922132
1457	6	0.488609499590531
1457	7	0.5543107643178828
1457	8	0.48724279307302965
1457	9	0.506788612766961
1457	10-14	0.19023994504906483
1457	15-19	0.3736982323034894
1457	20-24	0.22243985030408453
1457	25-29	0.5934733774601071
1457	30-34	0.5946075782028046
1457	35-39	0.618876890071256
1457	40-44	0.5106671951156301
1457	45-49	0.5473955149260377
1457	50-54	0.7166311836776771
1457	55-59	0.6007876426274095
1457	60-64	0.6504825428009582
1457	65-69	0.8245190639246829
1457	70-74	0.7108478922711399
1457	75-79	0.9233491150152204
1457	80-84	0.46734525771177005
1457	85-89	0.7894891458411806
1457	90-94	0.8537084840427269
1457	95-99	0.5746649825617638
1457	100-104	1.0819122477025829
1457	105-109	0.4924801992691954
1457	110-114	0.8678205432867045
1457	115-119	0.43092399338664933
1457	120-124	0.6619480463655165
1457	125-129	0.9871721878706481
1457	130-134	0.13029710494768665
1457	135-139	0.9703813019324414
1457	140-144	1.5370082346417604
1457	145-149	0.45697378065562333
1457	150-151	1.3905517268809362
1458	1	-2.013967187726088
1458	2	-0.8152177667640075
1458	3	0.5421008213433964
1458	4	-1.4986521410555937
1458	5	-0.124248548527639
1458	6	0.488609499590531
1458	7	-2.077268183050535
1458	8	-1.4074940490322305
1458	9	0.506788612766961
1458	10-14	0.11129257662800995
1458	15-19	-0.00261755717019696
1458	20-24	0.042176692409356065
1458	25-29	0.1934733774601085
1458	30-34	0.04723915715017313
1458	35-39	-0.4337546888761068
1458	40-44	-0.3709117522527876
1458	45-49	-0.5236571166529203
1458	50-54	-0.04126355316442698
1458	55-59	-0.7018439363199604
1458	60-64	-0.6521490361464117
1458	65-69	-0.08074409397005411
1458	70-74	-0.04441526562359854
1458	75-79	-0.15033509551108892
1458	80-84	-1.226075794919815
1458	85-89	-0.09208980152723711
1458	90-94	0.2247611156216749
1458	95-99	-0.42796659638559476
1458	100-104	-0.6444035417710978
1458	105-109	0.3135328308481462
1458	110-114	-1.1058636672396176
1458	115-119	0.153292414439278
1458	120-124	-0.16568353258184487
1458	125-129	-0.06019623318199052
1458	130-134	-0.6407555266312599
1458	135-139	-1.9019871191201858
1458	140-144	-0.3156233443056067
1458	145-149	-1.4930262193443795
1458	150-151	0.2030517268809362
1459	1	-0.08827059329884435
1459	2	0.5532032858675748
1459	3	0.5421008213433964
1459	4	0.5013478589444063
1459	5	0.5073303988407787
1459	6	0.488609499590531
1459	7	0.5543107643178828
1459	8	0.48724279307302965
1459	9	0.506788612766961
1459	10-14	-0.23917181965681777
1459	15-19	0.523698232303488
1459	20-24	0.5474398503040874
1459	25-29	0.4522969068718723
1459	30-34	0.45343110761456984
1459	35-39	0.33652394889478643
1459	40-44	0.5194907245273939
1459	45-49	0.25033669139661896
1459	50-54	0.10486647779532632
1459	55-59	0.46843470145093846
1459	60-64	0.659306072212722
1459	65-69	0.09510729921880312
1459	70-74	0.1314361275652587
1459	75-79	0.49981970325051606
1459	80-84	0.4952864341823542
1459	85-89	0.5159597340764748
1459	90-94	0.7213555428662559
1459	95-99	0.7423120413853042
1459	100-104	0.3525004829967031
1459	105-109	0.33953902279860415
1459	110-114	0.014879366816117567
1459	115-119	0.17062987573959276
1459	120-124	0.25165392871845427
1459	125-129	0.0871721878706424
1459	130-134	0.039120634359449014
1459	135-139	-0.060501051008735374
1459	140-144	0.8075964699358806
1459	145-149	0.5305031924203334
1459	150-151	1.4383458445279942
1460	1	-0.04905490702433468
1460	2	0.5532032858675748
1460	3	0.5421008213433964
1460	4	0.5013478589444063
1460	5	0.5073303988407787
1460	6	0.488609499590531
1460	7	0.5543107643178828
1460	8	0.48724279307302965
1460	9	0.506788612766961
1460	10-14	0.490239945049062
1460	15-19	0.523698232303488
1460	20-24	0.1474398503040959
1460	25-29	0.32680671079344137
1460	30-34	0.5946075782028046
1460	35-39	0.618876890071256
1460	40-44	0.5273338617822958
1460	45-49	0.5640621815927034
1460	50-54	0.42774229478878567
1460	55-59	0.48412097596074233
1460	60-64	-0.2884063460879318
1460	65-69	0.26896350836912575
1460	70-74	0.14973678116002986
1460	75-79	0.23446022612633044
1460	80-84	-0.03543252006600994
1460	85-89	-0.06051085415882085
1460	90-94	0.18148626182050975
1460	95-99	0.18022053811731809
1460	100-104	0.6596900254803586
1460	105-109	0.09248019926919682
1460	110-114	-0.4099572344910811
1460	115-119	-0.3496315621689092
1460	120-124	-0.2686075091900406
1460	125-129	-0.42393892324047044
1460	130-134	-0.06414733949675622
1460	135-139	0.3342701908213286
1460	140-144	-0.4852139875804653
1460	145-149	-0.6708039971221567
1460	150-151	0.42527394910315763
1461	1	0.6176117596423296
1461	2	0.5532032858675748
1461	3	0.5421008213433964
1461	4	-0.2045344939967677
1461	5	0.5073303988407787
1461	6	-0.21727285335064295
1461	7	-0.9751010003880012
1461	8	0.48724279307302965
1461	9	0.506788612766961
1461	10-14	0.490239945049062
1461	15-19	0.10016882053878362
1461	20-24	0.4062633797158526
1461	25-29	0.5934733774601071
1461	30-34	0.45343110761456984
1461	35-39	0.33652394889478643
1461	40-44	0.5194907245273939
1461	45-49	0.39151316198486086
1461	50-54	0.5754547130894423
1461	55-59	0.750787642627408
1461	60-64	0.8004825428009568
1461	65-69	0.5421661227482133
1461	70-74	0.10790671580054578
1461	75-79	0.49981970325051606
1461	80-84	0.8011687871235367
1461	85-89	0.6571362046647096
1461	90-94	0.43900260168978633
1461	95-99	0.742312041385297
1461	100-104	0.4936769535849379
1461	105-109	0.5042449051515518
1461	110-114	0.10899701387493366
1461	115-119	0.31180634632782755
1461	120-124	0.11047745813022658
1461	125-129	0.7224663055177061
1461	130-134	1.0744147520065113
1461	135-139	0.5747930666383212
1461	140-144	0.33700823464175755
1461	145-149	0.08344436889091611
1461	150-151	0.7324634915868202
1462	1	-1.282388240357669
1462	2	0.5532032858675748
1462	3	0.5421008213433964
1462	4	-0.09865214105559517
1462	5	-0.6926696011592242
1462	6	-0.8113905004094661
1462	7	0.5543107643178828
1462	8	-1.412757206926969
1462	9	0.506788612766961
1462	10-14	-0.38976005495093347
1462	15-19	0.04369823230348402
1462	20-24	-0.07256014969591007
1462	25-29	-0.6665266225398909
1462	30-34	0.35460757820280975
1462	35-39	0.11887689007125601
1462	40-44	0.3006671951156292
1462	45-49	0.3173955149260408
1462	50-54	-0.2833688163223229
1462	55-59	-0.6492123573725905
1462	60-64	-0.8395174571990438
1462	65-69	0.3245190639246829
1462	70-74	0.36084789227113845
1462	75-79	-0.1966508849847841
1462	80-84	-0.5776547422882246
1462	85-89	-0.1805108541588254
1462	90-94	-0.1562915159572782
1462	95-99	-0.23533501743823848
1462	100-104	0.06191224770257975
1462	105-109	-0.1675198007308012
1462	110-114	-0.7321794567132969
1462	115-119	-0.1340760066133555
1462	120-124	-0.11305195363448206
1462	125-129	-0.5928278121293502
1462	130-134	-0.5197028950523119
1462	135-139	-1.4146186980675566
1462	140-144	-1.0029917653582388
1462	145-149	-0.19302621934437525
1462	150-151	-0.6469482731190652
1463	1	0.6176117596423296
1463	2	0.5532032858675748
1463	3	0.5421008213433964
1463	4	0.5013478589444063
1463	5	0.5073303988407787
1463	6	0.488609499590531
1463	7	-1.5568003467932314
1463	8	0.48724279307302965
1463	9	0.506788612766961
1463	10-14	0.20135105616017057
1463	15-19	0.523698232303488
1463	20-24	-0.5858934830292526
1463	25-29	0.03791782190454995
1463	30-34	0.17238535598058036
1463	35-39	0.19665466784903884
1463	40-44	0.39400052844896294
1463	45-49	-0.5692711517406295
1463	50-54	0.42774229478878567
1463	55-59	0.6174543092940752
1463	60-64	0.4004825428009582
1463	65-69	-0.17548093607531712
1463	70-74	0.038625670048915595
1463	75-79	0.10112689279299758
1463	80-84	-0.1687658533993357
1463	85-89	0.09504470139673771
1463	90-94	-0.3962915159572802
1463	95-99	-0.37533501743823194
1463	100-104	0.5263566921470328
1463	105-109	0.6924801992691982
1463	110-114	-0.5210683456021812
1463	115-119	0.6281462156088722
1463	120-124	0.8647258241432993
1463	125-129	-0.42393892324046334
1463	130-134	0.2691859938365724
1463	135-139	-0.06572980917867
1463	140-144	0.003674901308421852
1463	145-149	-0.5374706637888238
1463	150-151	0.42527394910315763
1464	1	-1.0073882403576704
1464	2	0.5532032858675748
1464	3	-0.20789917865660357
1464	4	0.5013478589444063
1464	5	0.5073303988407787
1464	6	0.488609499590531
1464	7	0.5543107643178828
1464	8	-0.26275720692697035
1464	9	0.506788612766961
1464	10-14	0.3402399450490634
1464	15-19	0.523698232303488
1464	20-24	-0.2275601496959112
1464	25-29	0.4434733774601085
1464	30-34	-0.3303924217971925
1464	35-39	-0.006123109928743986
1464	40-44	0.03566719511562866
1464	45-49	0.5473955149260377
1464	50-54	-0.5333688163223229
1464	55-59	-0.49921235737259195
1464	60-64	-0.9495174571990432
1464	65-69	-0.62548093607532
1464	70-74	-0.7141521077288644
1464	75-79	-1.9766508849847781
1464	80-84	-1.3076547422882285
1464	85-89	-2.1355108541588237
1464	90-94	-1.5462915159572717
1464	95-99	-0.6003350174382334
1464	100-104	-1.4430877522974157
1464	105-109	-1.4575198007308003
1464	110-114	-1.8821794567132955
1464	115-119	-1.0190760066133535
1464	120-124	-1.613051953634482
1464	125-129	-0.9628278121293548
1464	130-134	-1.0447028950523105
1464	135-139	-0.9796186980675543
1464	140-144	-1.4629917653582396
1464	145-149	-1.018026219344378
1464	150-151	-3.046948273119064
1465	1	0.6176117596423296
1465	2	0.5532032858675748
1465	3	-0.12456584532326787
1465	4	-0.16531880772225804
1465	5	0.5073303988407787
1465	6	0.488609499590531
1465	7	0.5543107643178828
1465	8	-0.9572016513714132
1465	9	0.506788612766961
1465	10-14	0.20135105616017057
1465	15-19	0.523698232303488
1465	20-24	0.1474398503040959
1465	25-29	0.32680671079344137
1465	30-34	0.19460757820280605
1465	35-39	0.3299880011823646
1465	40-44	0.10511163956007152
1465	45-49	-0.28038226285174517
1465	50-54	0.027742294788794197
1465	55-59	0.46189875373851663
1465	60-64	0.5115936539120653
1465	65-69	-0.019925380519765667
1465	70-74	0.327514558937807
1465	75-79	0.07890467057077188
1465	80-84	0.2534563688228886
1465	85-89	0.09504470139673771
1465	90-94	-0.10740262706838166
1465	95-99	0.4691094270062095
1465	100-104	0.3708011365914743
1465	105-109	0.514702421491414
1465	110-114	0.6122649877311446
1465	115-119	0.8059239933866493
1465	120-124	0.44250360192106797
1465	125-129	0.4205055212039781
1465	130-134	0.42474154939213093
1465	135-139	-0.22128536473422145
1465	140-144	-0.1518806542471225
1465	145-149	1.0180848917667404
1465	150-151	1.5363850602142648
1466	1	0.6176117596423296
1466	2	-0.11346338079908946
1466	3	0.5421008213433964
1466	4	0.5013478589444063
1466	5	-0.9371140456036642
1466	6	0.488609499590531
1466	7	0.5543107643178828
1466	8	-0.9572016513714132
1466	9	-0.9376558316774819
1466	10-14	0.22357327838239627
1466	15-19	-0.5874128788076192
1466	20-24	-0.14144903858479552
1466	25-29	0.03791782190454995
1466	30-34	0.016829800425028907
1466	35-39	-0.09223422103985257
1466	40-44	-0.4948883604399228
1466	45-49	-0.30260448507396376
1466	50-54	-0.2611465941001043
1466	55-59	-0.5158790240392577
1466	60-64	0.8004825428009568
1466	65-69	0.24674128614690005
1466	70-74	-0.2502632188399687
1466	75-79	0.0566824483485604
1466	80-84	0.23123414660065578
1466	85-89	0.383933590285622
1466	90-94	0.15926403959827695
1466	95-99	-0.39755723966045764
1466	100-104	-0.3180877522974157
1466	105-109	-0.32974202295302035
1466	110-114	-0.6766239011577468
1466	115-119	0.2059239933866479
1466	120-124	-0.6908297314122578
1466	125-129	-0.5794944787960148
1466	130-134	-0.1530362283856448
1466	135-139	-0.6657298091786643
1466	140-144	0.42589712353065323
1466	145-149	-0.40413733045548383
1466	150-151	-1.0191704953412852
1467	1	0.6176117596423296
1467	2	-2.505620243544193
1467	3	0.5421008213433964
1467	4	0.5013478589444063
1467	5	0.5073303988407787
1467	6	0.488609499590531
1467	7	0.5543107643178828
1467	8	-0.21863955986814432
1467	9	-0.199093740174213
1467	10-14	-0.21564240789211198
1467	15-19	0.10016882053878362
1467	20-24	0.2650869091276249
1467	25-29	0.1699439656954027
1467	30-34	0.17107816643810025
1467	35-39	-0.39288781581109333
1467	40-44	-0.2334504519431917
1467	45-49	0.41504257374957376
1467	50-54	0.12839588956003212
1467	55-59	0.6096111720391733
1467	60-64	0.0946001898597828
1467	65-69	0.8245190639246829
1467	70-74	-0.9273874018465094
1467	75-79	-0.5825332379259578
1467	80-84	-0.11647827169998948
1467	85-89	-1.0134520306294093
1467	90-94	-1.2315856336043325
1467	95-99	-0.787099723320587
1467	100-104	0.352500482996696
1467	105-109	-0.10751980073080603
1467	110-114	-0.3380618096544765
1467	115-119	-0.11172306543687682
1467	120-124	0.08694804636551368
1467	125-129	-0.35988663565876067
1467	130-134	-1.0432323068170177
1467	135-139	-0.5075598745381456
1467	140-144	0.8075964699358806
1467	145-149	0.8363855453615088
1467	150-151	-0.03224239076612179
1468	1	0.6176117596423296
1468	2	-0.19679671413242517
1468	3	0.5421008213433964
1468	4	-0.24865214105559375
1468	5	0.5073303988407787
1468	6	0.488609499590531
1468	7	-0.19568923568211716
1468	8	0.48724279307302965
1468	9	-0.24321138723303903
1468	10-14	-0.134760054950938
1468	15-19	0.19869823230348516
1468	20-24	0.24743985030409021
1468	25-29	-0.20652662253989007
1468	30-34	0.11960757820280321
1468	35-39	-0.33112310992874683
1468	40-44	-0.2643328048843685
1468	45-49	-0.42760448507396376
1468	50-54	0.7166311836776771
1468	55-59	0.10078764262740947
1468	60-64	-0.32451745719904324
1468	65-69	-0.10048093607531428
1468	70-74	0.08584789227113987
1468	75-79	-0.0016508849847767237
1468	80-84	-0.30765474228822853
1468	85-89	0.4894891458411763
1468	90-94	0.05370848404272266
1468	95-99	0.5496649825617652
1468	100-104	0.13191224770258003
1468	105-109	1.0924801992691968
1468	110-114	0.4178205432867017
1468	115-119	0.5809239933866479
1468	120-124	0.5369480463655165
1468	125-129	-0.1378278121293519
1468	130-134	0.4552971049476895
1468	135-139	0.49538130193244
1468	140-144	-0.16299176535824245
1468	145-149	1.2569737806556205
1468	150-151	0.2030517268809362
1469	1	0.6176117596423296
1469	2	0.5532032858675748
1469	3	0.5421008213433964
1469	4	0.5013478589444063
1469	5	0.5073303988407787
1469	6	0.488609499590531
1469	7	-0.9456892356821172
1469	8	0.48724279307302965
1469	9	0.506788612766961
1469	10-14	0.3402399450490634
1469	15-19	0.523698232303488
1469	20-24	0.5474398503040874
1469	25-29	0.4434733774601085
1469	30-34	0.2946075782028075
1469	35-39	0.29387689007125317
1469	40-44	0.5106671951156301
1469	45-49	0.3973955149260391
1469	50-54	0.24163118367767566
1469	55-59	0.750787642627408
1469	60-64	0.17548254280095676
1469	65-69	0.34951906392468146
1469	70-74	0.23584789227113845
1469	75-79	0.6233491150152233
1469	80-84	0.31734525771177147
1469	85-89	0.16448914584118057
1469	90-94	0.05370848404272266
1469	95-99	0.07466498256176379
1469	100-104	0.63191224770258
1469	105-109	0.29248019926919966
1469	110-114	0.8678205432867045
1469	115-119	-0.3940760066133535
1469	120-124	0.16194804636551652
1469	125-129	0.4871721878706481
1469	130-134	-0.5447028950523105
1469	135-139	0.47038130193244143
1469	140-144	0.08700823464175755
1469	145-149	-0.19302621934437525
1469	150-151	0.2030517268809362
1470	1	0.6176117596423296
1470	2	-0.7467967141324223
1470	3	0.5421008213433964
1470	4	-2.6986521410555966
1470	5	0.5073303988407787
1470	6	0.488609499590531
1470	7	0.5543107643178828
1470	8	-0.11275720692697178
1470	9	0.506788612766961
1470	10-14	0.37023994504906454
1470	15-19	0.40369823230349056
1470	20-24	0.3074398503040925
1470	25-29	0.5934733774601071
1470	30-34	0.4746075782028072
1470	35-39	0.018876890071254593
1470	40-44	0.4206671951156338
1470	45-49	0.3373955149260368
1470	50-54	0.21663118367767709
1470	55-59	0.3707876426274126
1470	60-64	0.30048254280095676
1470	65-69	0.4445190639246803
1470	70-74	0.36084789227113845
1470	75-79	0.9233491150152204
1470	80-84	0.7023452577117766
1470	85-89	0.3194891458411817
1470	90-94	0.8837084840427281
1470	95-99	0.7846649825617718
1470	100-104	0.7219122477025834
1470	105-109	0.3324801992691988
1470	110-114	0.8078205432867023
1470	115-119	0.3659239933866516
1470	120-124	1.0469480463655216
1470	125-129	-0.11282781212936044
1470	130-134	-0.4997028950523159
1470	135-139	0.3253813019324454
1470	140-144	0.7970082346417655
1470	145-149	0.8469737806556239
1470	150-151	1.3030517268809305
1471	1	0.6176117596423296
1471	2	0.5532032858675748
1471	3	0.5421008213433964
1471	4	-0.16531880772225804
1471	5	0.5073303988407787
1471	6	0.488609499590531
1471	7	0.5543107643178828
1471	8	0.48724279307302965
1471	9	0.506788612766961
1471	10-14	0.490239945049062
1471	15-19	0.523698232303488
1471	20-24	0.1252176280818631
1471	25-29	0.5934733774601071
1471	30-34	0.5946075782028046
1471	35-39	0.48554355673792315
1471	40-44	0.5273338617822958
1471	45-49	0.4307288482593705
1471	50-54	0.5832978503443442
1471	55-59	0.6174543092940752
1471	60-64	0.533815876134291
1471	65-69	0.8245190639246829
1471	70-74	0.8608478922711384
1471	75-79	0.21223800390411185
1471	80-84	0.6756785910451057
1471	85-89	0.22837803473007057
1471	90-94	0.3148195951538355
1471	95-99	-0.10866835077156622
1471	100-104	-0.16253219674186425
1471	105-109	0.40359131038031393
1471	110-114	-0.07662390115774542
1471	115-119	0.36147954894219936
1471	120-124	0.7313924908099594
1471	125-129	0.17606107675953808
1471	130-134	-0.28636956171898476
1471	135-139	0.17871463526577713
1471	140-144	-0.30743620980268105
1471	145-149	0.30697378065562475
1471	150-151	1.2030517268809362
1472	1	-0.01396718772608807
1472	2	-0.07837566150084285
1472	3	0.5421008213433964
1472	4	-0.13023108842401143
1472	5	-0.124248548527639
1472	6	-0.8798115530410513
1472	7	0.5543107643178828
1472	8	0.48724279307302965
1472	9	-0.8616324398646213
1472	10-14	-0.16239163389830935
